"Points:0","Points:1","Points:2","U_new:0","U_new:1","U_new:2","f"
3.619,-0.084853,0.017321,0.8,-0.8,0,-8.2038e-18
3.6049,-0.098995,0.017321,0.8,-0.8,0,-8.2038e-18
3.9362,-0.087681,5.4136e-18,0.8,-0.8,0,-2.1382e-18
3.8442,0.0042426,-6.7886e-19,0.8,-0.8,0,-2.1382e-18
3.934,-0.089803,0.0051962,0.8,-0.8,0,-2.1382e-18
3.8421,0.0021213,0.0051962,0.8,-0.8,0,-2.1382e-18
3.9298,-0.094045,0.0051962,0.8,-0.8,0,-2.1382e-18
3.8379,-0.0021213,0.0051962,0.8,-0.8,0,-2.1382e-18
3.9277,-0.096167,7.5061e-18,0.8,-0.8,0,-2.1382e-18
3.8358,-0.0042426,1.4136e-18,0.8,-0.8,0,-2.1382e-18
3.9298,-0.094045,-0.0051962,0.8,-0.8,0,-2.1382e-18
3.8379,-0.0021213,-0.0051962,0.8,-0.8,0,-2.1382e-18
3.934,-0.089803,-0.0051962,0.8,-0.8,0,-2.1382e-18
3.8421,0.0021213,-0.0051962,0.8,-0.8,0,-2.1382e-18
3.9362,-0.087681,5.4136e-18,0.8,-0.8,0,-2.1382e-18
3.934,-0.089803,0.0051962,0.8,-0.8,0,-2.1382e-18
3.9298,-0.094045,0.0051962,0.8,-0.8,0,-2.1382e-18
3.9277,-0.096167,7.5061e-18,0.8,-0.8,0,-2.1382e-18
3.9298,-0.094045,-0.0051962,0.8,-0.8,0,-2.1382e-18
3.934,-0.089803,-0.0051962,0.8,-0.8,0,-2.1382e-18
3.8421,0.0021213,-0.0051962,0.8,-0.8,0,-2.1382e-18
3.8379,-0.0021213,-0.0051962,0.8,-0.8,0,-2.1382e-18
3.8358,-0.0042426,1.4136e-18,0.8,-0.8,0,-2.1382e-18
3.8379,-0.0021213,0.0051962,0.8,-0.8,0,-2.1382e-18
3.8421,0.0021213,0.0051962,0.8,-0.8,0,-2.1382e-18
3.8442,0.0042426,-6.7886e-19,0.8,-0.8,0,-2.1382e-18
3.9814,-0.14142,9.373e-18,0.8,-0.8,0,-2.1382e-18
3.9178,-0.10607,8.3553e-18,0.8,-0.8,0,-2.1382e-18
3.9249,-0.098995,-0.017321,0.8,-0.8,0,-2.1382e-18
3.939,-0.084853,-0.017321,0.8,-0.8,0,-2.1382e-18
3.9461,-0.077782,1.3803e-18,0.8,-0.8,0,-2.1382e-18
3.939,-0.084853,0.017321,0.8,-0.8,0,-2.1382e-18
3.9249,-0.098995,0.017321,0.8,-0.8,0,-2.1382e-18
0.089247,-0.049809,1.059e-17,0.004,-0.16,0,0
0.085998,0.08015,-5.2603e-19,0.004,-0.16,0,0
0.086248,-0.049884,0.0051962,0.004,-0.16,0,0
0.082999,0.080075,0.0051962,0.004,-0.16,0,0
0.08025,-0.050034,0.0051962,0.004,-0.16,0,0
0.077001,0.079925,0.0051962,0.004,-0.16,0,0
0.077251,-0.050109,1.2377e-17,0.004,-0.16,0,0
0.074002,0.07985,1.2608e-18,0.004,-0.16,0,0
0.08025,-0.050034,-0.0051962,0.004,-0.16,0,0
0.077001,0.079925,-0.0051962,0.004,-0.16,0,0
0.086248,-0.049884,-0.0051962,0.004,-0.16,0,0
0.082999,0.080075,-0.0051962,0.004,-0.16,0,0
0.089247,-0.049809,1.059e-17,0.004,-0.16,0,0
0.086248,-0.049884,0.0051962,0.004,-0.16,0,0
0.08025,-0.050034,0.0051962,0.004,-0.16,0,0
0.077251,-0.050109,1.2377e-17,0.004,-0.16,0,0
0.08025,-0.050034,-0.0051962,0.004,-0.16,0,0
0.086248,-0.049884,-0.0051962,0.004,-0.16,0,0
0.082999,0.080075,-0.0051962,0.004,-0.16,0,0
0.077001,0.079925,-0.0051962,0.004,-0.16,0,0
0.074002,0.07985,1.2608e-18,0.004,-0.16,0,0
0.077001,0.079925,0.0051962,0.004,-0.16,0,0
0.082999,0.080075,0.0051962,0.004,-0.16,0,0
0.085998,0.08015,-5.2603e-19,0.004,-0.16,0,0
0.084998,-0.11994,1.7101e-17,0.004,-0.16,0,0
0.063255,-0.050459,1.2869e-17,0.004,-0.16,0,0
0.073252,-0.050209,-0.017321,0.004,-0.16,0,0
0.093246,-0.049709,-0.017321,0.004,-0.16,0,0
0.10324,-0.04946,6.9131e-18,0.004,-0.16,0,0
0.093246,-0.049709,0.017321,0.004,-0.16,0,0
0.073252,-0.050209,0.017321,0.004,-0.16,0,0
0.40665,-0.049968,1.0708e-17,0.004,-0.8,0,-9.6908e-38
0.406,0.08003,-5.2087e-19,0.004,-0.8,0,-9.6908e-38
0.40365,-0.049983,0.0051962,0.004,-0.8,0,-9.6908e-38
0.403,0.080015,0.0051962,0.004,-0.8,0,-9.6908e-38
0.39765,-0.050013,0.0051962,0.004,-0.8,0,-9.6908e-38
0.397,0.079985,0.0051962,0.004,-0.8,0,-9.6908e-38
0.39465,-0.050028,1.2485e-17,0.004,-0.8,0,-9.6908e-38
0.394,0.07997,1.2557e-18,0.004,-0.8,0,-9.6908e-38
0.39765,-0.050013,-0.0051962,0.004,-0.8,0,-9.6908e-38
0.397,0.079985,-0.0051962,0.004,-0.8,0,-9.6908e-38
0.40365,-0.049983,-0.0051962,0.004,-0.8,0,-9.6908e-38
0.403,0.080015,-0.0051962,0.004,-0.8,0,-9.6908e-38
0.40665,-0.049968,1.0708e-17,0.004,-0.8,0,-9.6908e-38
0.40365,-0.049983,0.0051962,0.004,-0.8,0,-9.6908e-38
0.39765,-0.050013,0.0051962,0.004,-0.8,0,-9.6908e-38
0.39465,-0.050028,1.2485e-17,0.004,-0.8,0,-9.6908e-38
0.39765,-0.050013,-0.0051962,0.004,-0.8,0,-9.6908e-38
0.40365,-0.049983,-0.0051962,0.004,-0.8,0,-9.6908e-38
0.403,0.080015,-0.0051962,0.004,-0.8,0,-9.6908e-38
0.397,0.079985,-0.0051962,0.004,-0.8,0,-9.6908e-38
0.394,0.07997,1.2557e-18,0.004,-0.8,0,-9.6908e-38
0.397,0.079985,0.0051962,0.004,-0.8,0,-9.6908e-38
0.403,0.080015,0.0051962,0.004,-0.8,0,-9.6908e-38
0.406,0.08003,-5.2087e-19,0.004,-0.8,0,-9.6908e-38
0.401,-0.12,1.7276e-17,0.004,-0.8,0,-9.6908e-38
0.38065,-0.050098,1.2965e-17,0.004,-0.8,0,-9.6908e-38
0.39065,-0.050048,-0.017321,0.004,-0.8,0,-9.6908e-38
0.41065,-0.049948,-0.017321,0.004,-0.8,0,-9.6908e-38
0.42065,-0.049898,7.0437e-18,0.004,-0.8,0,-9.6908e-38
0.41065,-0.049948,0.017321,0.004,-0.8,0,-9.6908e-38
0.39065,-0.050048,0.017321,0.004,-0.8,0,-9.6908e-38
0.72636,-0.049983,1.0721e-17,0.004,-1.44,0,1.3711e-30
0.726,0.080017,-5.2029e-19,0.004,-1.44,0,1.3711e-30
0.72336,-0.049991,0.0051962,0.004,-1.44,0,1.3711e-30
0.723,0.080008,0.0051962,0.004,-1.44,0,1.3711e-30
0.71736,-0.050008,0.0051962,0.004,-1.44,0,1.3711e-30
0.717,0.079992,0.0051962,0.004,-1.44,0,1.3711e-30
0.71436,-0.050016,1.2497e-17,0.004,-1.44,0,1.3711e-30
0.714,0.079983,1.2551e-18,0.004,-1.44,0,1.3711e-30
0.71736,-0.050008,-0.0051962,0.004,-1.44,0,1.3711e-30
0.717,0.079992,-0.0051962,0.004,-1.44,0,1.3711e-30
0.72336,-0.049991,-0.0051962,0.004,-1.44,0,1.3711e-30
0.723,0.080008,-0.0051962,0.004,-1.44,0,1.3711e-30
0.72636,-0.049983,1.0721e-17,0.004,-1.44,0,1.3711e-30
0.72336,-0.049991,0.0051962,0.004,-1.44,0,1.3711e-30
0.71736,-0.050008,0.0051962,0.004,-1.44,0,1.3711e-30
0.71436,-0.050016,1.2497e-17,0.004,-1.44,0,1.3711e-30
0.71736,-0.050008,-0.0051962,0.004,-1.44,0,1.3711e-30
0.72336,-0.049991,-0.0051962,0.004,-1.44,0,1.3711e-30
0.723,0.080008,-0.0051962,0.004,-1.44,0,1.3711e-30
0.717,0.079992,-0.0051962,0.004,-1.44,0,1.3711e-30
0.714,0.079983,1.2551e-18,0.004,-1.44,0,1.3711e-30
0.717,0.079992,0.0051962,0.004,-1.44,0,1.3711e-30
0.723,0.080008,0.0051962,0.004,-1.44,0,1.3711e-30
0.726,0.080017,-5.2029e-19,0.004,-1.44,0,1.3711e-30
0.72056,-0.12,1.7295e-17,0.004,-1.44,0,1.3711e-30
0.70036,-0.050055,1.2976e-17,0.004,-1.44,0,1.3711e-30
0.71036,-0.050027,-0.017321,0.004,-1.44,0,1.3711e-30
0.73036,-0.049972,-0.017321,0.004,-1.44,0,1.3711e-30
0.74036,-0.049944,7.0582e-18,0.004,-1.44,0,1.3711e-30
0.73036,-0.049972,0.017321,0.004,-1.44,0,1.3711e-30
0.71036,-0.050027,0.017321,0.004,-1.44,0,1.3711e-30
1.0462,-0.049988,1.0727e-17,0.004,-2.08,0,-4.3766e-26
1.046,0.080012,-5.2007e-19,0.004,-2.08,0,-4.3766e-26
1.0432,-0.049994,0.0051962,0.004,-2.08,0,-4.3766e-26
1.043,0.080006,0.0051962,0.004,-2.08,0,-4.3766e-26
1.0372,-0.050006,0.0051962,0.004,-2.08,0,-4.3766e-26
1.037,0.079994,0.0051962,0.004,-2.08,0,-4.3766e-26
1.0343,-0.050011,1.2501e-17,0.004,-2.08,0,-4.3766e-26
1.034,0.079988,1.2549e-18,0.004,-2.08,0,-4.3766e-26
1.0372,-0.050006,-0.0051962,0.004,-2.08,0,-4.3766e-26
1.037,0.079994,-0.0051962,0.004,-2.08,0,-4.3766e-26
1.0432,-0.049994,-0.0051962,0.004,-2.08,0,-4.3766e-26
1.043,0.080006,-0.0051962,0.004,-2.08,0,-4.3766e-26
1.0462,-0.049988,1.0727e-17,0.004,-2.08,0,-4.3766e-26
1.0432,-0.049994,0.0051962,0.004,-2.08,0,-4.3766e-26
1.0372,-0.050006,0.0051962,0.004,-2.08,0,-4.3766e-26
1.0343,-0.050011,1.2501e-17,0.004,-2.08,0,-4.3766e-26
1.0372,-0.050006,-0.0051962,0.004,-2.08,0,-4.3766e-26
1.0432,-0.049994,-0.0051962,0.004,-2.08,0,-4.3766e-26
1.043,0.080006,-0.0051962,0.004,-2.08,0,-4.3766e-26
1.037,0.079994,-0.0051962,0.004,-2.08,0,-4.3766e-26
1.034,0.079988,1.2549e-18,0.004,-2.08,0,-4.3766e-26
1.037,0.079994,0.0051962,0.004,-2.08,0,-4.3766e-26
1.043,0.080006,0.0051962,0.004,-2.08,0,-4.3766e-26
1.046,0.080012,-5.2007e-19,0.004,-2.08,0,-4.3766e-26
1.0404,-0.12,1.7302e-17,0.004,-2.08,0,-4.3766e-26
1.0202,-0.050038,1.298e-17,0.004,-2.08,0,-4.3766e-26
1.0302,-0.050019,-0.017321,0.004,-2.08,0,-4.3766e-26
1.0502,-0.049981,-0.017321,0.004,-2.08,0,-4.3766e-26
1.0602,-0.049961,7.0637e-18,0.004,-2.08,0,-4.3766e-26
1.0502,-0.049981,0.017321,0.004,-2.08,0,-4.3766e-26
1.0302,-0.050019,0.017321,0.004,-2.08,0,-4.3766e-26
1.3662,-0.049991,1.0729e-17,0.004,-2.72,0,-3.8043e-23
1.366,0.080009,-5.1996e-19,0.004,-2.72,0,-3.8043e-23
1.3632,-0.049995,0.0051962,0.004,-2.72,0,-3.8043e-23
1.363,0.080004,0.0051962,0.004,-2.72,0,-3.8043e-23
1.3572,-0.050004,0.0051962,0.004,-2.72,0,-3.8043e-23
1.357,0.079996,0.0051962,0.004,-2.72,0,-3.8043e-23
1.3542,-0.050009,1.2504e-17,0.004,-2.72,0,-3.8043e-23
1.354,0.079991,1.2547e-18,0.004,-2.72,0,-3.8043e-23
1.3572,-0.050004,-0.0051962,0.004,-2.72,0,-3.8043e-23
1.357,0.079996,-0.0051962,0.004,-2.72,0,-3.8043e-23
1.3632,-0.049995,-0.0051962,0.004,-2.72,0,-3.8043e-23
1.363,0.080004,-0.0051962,0.004,-2.72,0,-3.8043e-23
1.3662,-0.049991,1.0729e-17,0.004,-2.72,0,-3.8043e-23
1.3632,-0.049995,0.0051962,0.004,-2.72,0,-3.8043e-23
1.3572,-0.050004,0.0051962,0.004,-2.72,0,-3.8043e-23
1.3542,-0.050009,1.2504e-17,0.004,-2.72,0,-3.8043e-23
1.3572,-0.050004,-0.0051962,0.004,-2.72,0,-3.8043e-23
1.3632,-0.049995,-0.0051962,0.004,-2.72,0,-3.8043e-23
1.363,0.080004,-0.0051962,0.004,-2.72,0,-3.8043e-23
1.357,0.079996,-0.0051962,0.004,-2.72,0,-3.8043e-23
1.354,0.079991,1.2547e-18,0.004,-2.72,0,-3.8043e-23
1.357,0.079996,0.0051962,0.004,-2.72,0,-3.8043e-23
1.363,0.080004,0.0051962,0.004,-2.72,0,-3.8043e-23
1.366,0.080009,-5.1996e-19,0.004,-2.72,0,-3.8043e-23
1.3603,-0.12,1.7306e-17,0.004,-2.72,0,-3.8043e-23
1.3402,-0.050029,1.2982e-17,0.004,-2.72,0,-3.8043e-23
1.3502,-0.050015,-0.017321,0.004,-2.72,0,-3.8043e-23
1.3702,-0.049985,-0.017321,0.004,-2.72,0,-3.8043e-23
1.3802,-0.04997,7.0667e-18,0.004,-2.72,0,-3.8043e-23
1.3702,-0.049985,0.017321,0.004,-2.72,0,-3.8043e-23
1.3502,-0.050015,0.017321,0.004,-2.72,0,-3.8043e-23
1.6862,-0.049993,1.0731e-17,0.004,-3.36,0,-1.491e-21
1.686,0.080007,-5.1988e-19,0.004,-3.36,0,-1.491e-21
1.6832,-0.049996,0.0051962,0.004,-3.36,0,-1.491e-21
1.683,0.080004,0.0051962,0.004,-3.36,0,-1.491e-21
1.6772,-0.050003,0.0051962,0.004,-3.36,0,-1.491e-21
1.677,0.079996,0.0051962,0.004,-3.36,0,-1.491e-21
1.6742,-0.050007,1.2505e-17,0.004,-3.36,0,-1.491e-21
1.674,0.079993,1.2547e-18,0.004,-3.36,0,-1.491e-21
1.6772,-0.050003,-0.0051962,0.004,-3.36,0,-1.491e-21
1.677,0.079996,-0.0051962,0.004,-3.36,0,-1.491e-21
1.6832,-0.049996,-0.0051962,0.004,-3.36,0,-1.491e-21
1.683,0.080004,-0.0051962,0.004,-3.36,0,-1.491e-21
1.6862,-0.049993,1.0731e-17,0.004,-3.36,0,-1.491e-21
1.6832,-0.049996,0.0051962,0.004,-3.36,0,-1.491e-21
1.6772,-0.050003,0.0051962,0.004,-3.36,0,-1.491e-21
1.6742,-0.050007,1.2505e-17,0.004,-3.36,0,-1.491e-21
1.6772,-0.050003,-0.0051962,0.004,-3.36,0,-1.491e-21
1.6832,-0.049996,-0.0051962,0.004,-3.36,0,-1.491e-21
1.683,0.080004,-0.0051962,0.004,-3.36,0,-1.491e-21
1.677,0.079996,-0.0051962,0.004,-3.36,0,-1.491e-21
1.674,0.079993,1.2547e-18,0.004,-3.36,0,-1.491e-21
1.677,0.079996,0.0051962,0.004,-3.36,0,-1.491e-21
1.683,0.080004,0.0051962,0.004,-3.36,0,-1.491e-21
1.686,0.080007,-5.1988e-19,0.004,-3.36,0,-1.491e-21
1.6802,-0.12,1.7309e-17,0.004,-3.36,0,-1.491e-21
1.6602,-0.050024,1.2984e-17,0.004,-3.36,0,-1.491e-21
1.6702,-0.050012,-0.017321,0.004,-3.36,0,-1.491e-21
1.6902,-0.049988,-0.017321,0.004,-3.36,0,-1.491e-21
1.7002,-0.049976,7.0685e-18,0.004,-3.36,0,-1.491e-21
1.6902,-0.049988,0.017321,0.004,-3.36,0,-1.491e-21
1.6702,-0.050012,0.017321,0.004,-3.36,0,-1.491e-21
2.0061,-0.049994,1.0732e-17,0.004,-4,0,1.8599e-20
2.006,0.080006,-5.1983e-19,0.004,-4,0,1.8599e-20
2.0031,-0.049997,0.0051962,0.004,-4,0,1.8599e-20
2.003,0.080003,0.0051962,0.004,-4,0,1.8599e-20
1.9971,-0.050003,0.0051962,0.004,-4,0,1.8599e-20
1.997,0.079997,0.0051962,0.004,-4,0,1.8599e-20
1.9941,-0.050006,1.2506e-17,0.004,-4,0,1.8599e-20
1.994,0.079994,1.2546e-18,0.004,-4,0,1.8599e-20
1.9971,-0.050003,-0.0051962,0.004,-4,0,1.8599e-20
1.997,0.079997,-0.0051962,0.004,-4,0,1.8599e-20
2.0031,-0.049997,-0.0051962,0.004,-4,0,1.8599e-20
2.003,0.080003,-0.0051962,0.004,-4,0,1.8599e-20
2.0061,-0.049994,1.0732e-17,0.004,-4,0,1.8599e-20
2.0031,-0.049997,0.0051962,0.004,-4,0,1.8599e-20
1.9971,-0.050003,0.0051962,0.004,-4,0,1.8599e-20
1.9941,-0.050006,1.2506e-17,0.004,-4,0,1.8599e-20
1.9971,-0.050003,-0.0051962,0.004,-4,0,1.8599e-20
2.0031,-0.049997,-0.0051962,0.004,-4,0,1.8599e-20
2.003,0.080003,-0.0051962,0.004,-4,0,1.8599e-20
1.997,0.079997,-0.0051962,0.004,-4,0,1.8599e-20
1.994,0.079994,1.2546e-18,0.004,-4,0,1.8599e-20
1.997,0.079997,0.0051962,0.004,-4,0,1.8599e-20
2.003,0.080003,0.0051962,0.004,-4,0,1.8599e-20
2.006,0.080006,-5.1983e-19,0.004,-4,0,1.8599e-20
2.0002,-0.12,1.731e-17,0.004,-4,0,1.8599e-20
1.9801,-0.05002,1.2985e-17,0.004,-4,0,1.8599e-20
1.9901,-0.05001,-0.017321,0.004,-4,0,1.8599e-20
2.0101,-0.04999,-0.017321,0.004,-4,0,1.8599e-20
2.0201,-0.04998,7.0697e-18,0.004,-4,0,1.8599e-20
2.0101,-0.04999,0.017321,0.004,-4,0,1.8599e-20
1.9901,-0.05001,0.017321,0.004,-4,0,1.8599e-20
2.3261,-0.049995,1.0733e-17,0.004,-4.64,0,-1.7872e-19
2.326,0.080005,-5.198e-19,0.004,-4.64,0,-1.7872e-19
2.3231,-0.049997,0.0051962,0.004,-4.64,0,-1.7872e-19
2.323,0.080003,0.0051962,0.004,-4.64,0,-1.7872e-19
2.3171,-0.050003,0.0051962,0.004,-4.64,0,-1.7872e-19
2.317,0.079997,0.0051962,0.004,-4.64,0,-1.7872e-19
2.3141,-0.050005,1.2507e-17,0.004,-4.64,0,-1.7872e-19
2.314,0.079995,1.2546e-18,0.004,-4.64,0,-1.7872e-19
2.3171,-0.050003,-0.0051962,0.004,-4.64,0,-1.7872e-19
2.317,0.079997,-0.0051962,0.004,-4.64,0,-1.7872e-19
2.3231,-0.049997,-0.0051962,0.004,-4.64,0,-1.7872e-19
2.323,0.080003,-0.0051962,0.004,-4.64,0,-1.7872e-19
2.3261,-0.049995,1.0733e-17,0.004,-4.64,0,-1.7872e-19
2.3231,-0.049997,0.0051962,0.004,-4.64,0,-1.7872e-19
2.3171,-0.050003,0.0051962,0.004,-4.64,0,-1.7872e-19
2.3141,-0.050005,1.2507e-17,0.004,-4.64,0,-1.7872e-19
2.3171,-0.050003,-0.0051962,0.004,-4.64,0,-1.7872e-19
2.3231,-0.049997,-0.0051962,0.004,-4.64,0,-1.7872e-19
2.323,0.080003,-0.0051962,0.004,-4.64,0,-1.7872e-19
2.317,0.079997,-0.0051962,0.004,-4.64,0,-1.7872e-19
2.314,0.079995,1.2546e-18,0.004,-4.64,0,-1.7872e-19
2.317,0.079997,0.0051962,0.004,-4.64,0,-1.7872e-19
2.323,0.080003,0.0051962,0.004,-4.64,0,-1.7872e-19
2.326,0.080005,-5.198e-19,0.004,-4.64,0,-1.7872e-19
2.3202,-0.12,1.7312e-17,0.004,-4.64,0,-1.7872e-19
2.3001,-0.050017,1.2985e-17,0.004,-4.64,0,-1.7872e-19
2.3101,-0.050009,-0.017321,0.004,-4.64,0,-1.7872e-19
2.3301,-0.049991,-0.017321,0.004,-4.64,0,-1.7872e-19
2.3401,-0.049983,7.0706e-18,0.004,-4.64,0,-1.7872e-19
2.3301,-0.049991,0.017321,0.004,-4.64,0,-1.7872e-19
2.3101,-0.050009,0.017321,0.004,-4.64,0,-1.7872e-19
2.6461,-0.049995,1.0733e-17,0.004,-5.28,0,2.9607e-19
2.646,0.080005,-5.1977e-19,0.004,-5.28,0,2.9607e-19
2.6431,-0.049998,0.0051962,0.004,-5.28,0,2.9607e-19
2.643,0.080002,0.0051962,0.004,-5.28,0,2.9607e-19
2.6371,-0.050002,0.0051962,0.004,-5.28,0,2.9607e-19
2.637,0.079998,0.0051962,0.004,-5.28,0,2.9607e-19
2.6341,-0.050005,1.2508e-17,0.004,-5.28,0,2.9607e-19
2.634,0.079995,1.2546e-18,0.004,-5.28,0,2.9607e-19
2.6371,-0.050002,-0.0051962,0.004,-5.28,0,2.9607e-19
2.637,0.079998,-0.0051962,0.004,-5.28,0,2.9607e-19
2.6431,-0.049998,-0.0051962,0.004,-5.28,0,2.9607e-19
2.643,0.080002,-0.0051962,0.004,-5.28,0,2.9607e-19
2.6461,-0.049995,1.0733e-17,0.004,-5.28,0,2.9607e-19
2.6431,-0.049998,0.0051962,0.004,-5.28,0,2.9607e-19
2.6371,-0.050002,0.0051962,0.004,-5.28,0,2.9607e-19
2.6341,-0.050005,1.2508e-17,0.004,-5.28,0,2.9607e-19
2.6371,-0.050002,-0.0051962,0.004,-5.28,0,2.9607e-19
2.6431,-0.049998,-0.0051962,0.004,-5.28,0,2.9607e-19
2.643,0.080002,-0.0051962,0.004,-5.28,0,2.9607e-19
2.637,0.079998,-0.0051962,0.004,-5.28,0,2.9607e-19
2.634,0.079995,1.2546e-18,0.004,-5.28,0,2.9607e-19
2.637,0.079998,0.0051962,0.004,-5.28,0,2.9607e-19
2.643,0.080002,0.0051962,0.004,-5.28,0,2.9607e-19
2.646,0.080005,-5.1977e-19,0.004,-5.28,0,2.9607e-19
2.6402,-0.12,1.7313e-17,0.004,-5.28,0,2.9607e-19
2.6201,-0.050015,1.2986e-17,0.004,-5.28,0,2.9607e-19
2.6301,-0.050008,-0.017321,0.004,-5.28,0,2.9607e-19
2.6501,-0.049992,-0.017321,0.004,-5.28,0,2.9607e-19
2.6601,-0.049985,7.0713e-18,0.004,-5.28,0,2.9607e-19
2.6501,-0.049992,0.017321,0.004,-5.28,0,2.9607e-19
2.6301,-0.050008,0.017321,0.004,-5.28,0,2.9607e-19
2.9661,-0.049996,1.0734e-17,0.004,-5.92,0,-1.015e-18
2.966,0.080004,-5.1975e-19,0.004,-5.92,0,-1.015e-18
2.9631,-0.049998,0.0051962,0.004,-5.92,0,-1.015e-18
2.963,0.080002,0.0051962,0.004,-5.92,0,-1.015e-18
2.9571,-0.050002,0.0051962,0.004,-5.92,0,-1.015e-18
2.957,0.079998,0.0051962,0.004,-5.92,0,-1.015e-18
2.9541,-0.050004,1.2508e-17,0.004,-5.92,0,-1.015e-18
2.954,0.079996,1.2545e-18,0.004,-5.92,0,-1.015e-18
2.9571,-0.050002,-0.0051962,0.004,-5.92,0,-1.015e-18
2.957,0.079998,-0.0051962,0.004,-5.92,0,-1.015e-18
2.9631,-0.049998,-0.0051962,0.004,-5.92,0,-1.015e-18
2.963,0.080002,-0.0051962,0.004,-5.92,0,-1.015e-18
2.9661,-0.049996,1.0734e-17,0.004,-5.92,0,-1.015e-18
2.9631,-0.049998,0.0051962,0.004,-5.92,0,-1.015e-18
2.9571,-0.050002,0.0051962,0.004,-5.92,0,-1.015e-18
2.9541,-0.050004,1.2508e-17,0.004,-5.92,0,-1.015e-18
2.9571,-0.050002,-0.0051962,0.004,-5.92,0,-1.015e-18
2.9631,-0.049998,-0.0051962,0.004,-5.92,0,-1.015e-18
2.963,0.080002,-0.0051962,0.004,-5.92,0,-1.015e-18
2.957,0.079998,-0.0051962,0.004,-5.92,0,-1.015e-18
2.954,0.079996,1.2545e-18,0.004,-5.92,0,-1.015e-18
2.957,0.079998,0.0051962,0.004,-5.92,0,-1.015e-18
2.963,0.080002,0.0051962,0.004,-5.92,0,-1.015e-18
2.966,0.080004,-5.1975e-19,0.004,-5.92,0,-1.015e-18
2.9601,-0.12,1.7313e-17,0.004,-5.92,0,-1.015e-18
2.9401,-0.050013,1.2986e-17,0.004,-5.92,0,-1.015e-18
2.9501,-0.050007,-0.017321,0.004,-5.92,0,-1.015e-18
2.9701,-0.049993,-0.017321,0.004,-5.92,0,-1.015e-18
2.9801,-0.049986,7.0718e-18,0.004,-5.92,0,-1.015e-18
2.9701,-0.049993,0.017321,0.004,-5.92,0,-1.015e-18
2.9501,-0.050007,0.017321,0.004,-5.92,0,-1.015e-18
3.2861,-0.049996,1.0734e-17,0.004,-6.56,0,-1.4876e-18
3.286,0.080004,-5.1973e-19,0.004,-6.56,0,-1.4876e-18
3.2831,-0.049998,0.0051962,0.004,-6.56,0,-1.4876e-18
3.283,0.080002,0.0051962,0.004,-6.56,0,-1.4876e-18
3.2771,-0.050002,0.0051962,0.004,-6.56,0,-1.4876e-18
3.277,0.079998,0.0051962,0.004,-6.56,0,-1.4876e-18
3.2741,-0.050004,1.2509e-17,0.004,-6.56,0,-1.4876e-18
3.274,0.079996,1.2545e-18,0.004,-6.56,0,-1.4876e-18
3.2771,-0.050002,-0.0051962,0.004,-6.56,0,-1.4876e-18
3.277,0.079998,-0.0051962,0.004,-6.56,0,-1.4876e-18
3.2831,-0.049998,-0.0051962,0.004,-6.56,0,-1.4876e-18
3.283,0.080002,-0.0051962,0.004,-6.56,0,-1.4876e-18
3.2861,-0.049996,1.0734e-17,0.004,-6.56,0,-1.4876e-18
3.2831,-0.049998,0.0051962,0.004,-6.56,0,-1.4876e-18
3.2771,-0.050002,0.0051962,0.004,-6.56,0,-1.4876e-18
3.2741,-0.050004,1.2509e-17,0.004,-6.56,0,-1.4876e-18
3.2771,-0.050002,-0.0051962,0.004,-6.56,0,-1.4876e-18
3.2831,-0.049998,-0.0051962,0.004,-6.56,0,-1.4876e-18
3.283,0.080002,-0.0051962,0.004,-6.56,0,-1.4876e-18
3.277,0.079998,-0.0051962,0.004,-6.56,0,-1.4876e-18
3.274,0.079996,1.2545e-18,0.004,-6.56,0,-1.4876e-18
3.277,0.079998,0.0051962,0.004,-6.56,0,-1.4876e-18
3.283,0.080002,0.0051962,0.004,-6.56,0,-1.4876e-18
3.286,0.080004,-5.1973e-19,0.004,-6.56,0,-1.4876e-18
3.2801,-0.12,1.7314e-17,0.004,-6.56,0,-1.4876e-18
3.2601,-0.050012,1.2986e-17,0.004,-6.56,0,-1.4876e-18
3.2701,-0.050006,-0.017321,0.004,-6.56,0,-1.4876e-18
3.2901,-0.049994,-0.017321,0.004,-6.56,0,-1.4876e-18
3.3001,-0.049988,7.0723e-18,0.004,-6.56,0,-1.4876e-18
3.2901,-0.049994,0.017321,0.004,-6.56,0,-1.4876e-18
3.2701,-0.050006,0.017321,0.004,-6.56,0,-1.4876e-18
3.6061,-0.049997,1.0735e-17,0.004,-7.2,0,-1.1377e-17
3.606,0.080003,-5.1972e-19,0.004,-7.2,0,-1.1377e-17
3.6031,-0.049998,0.0051962,0.004,-7.2,0,-1.1377e-17
3.603,0.080002,0.0051962,0.004,-7.2,0,-1.1377e-17
3.5971,-0.050002,0.0051962,0.004,-7.2,0,-1.1377e-17
3.597,0.079998,0.0051962,0.004,-7.2,0,-1.1377e-17
3.5941,-0.050003,1.2509e-17,0.004,-7.2,0,-1.1377e-17
3.594,0.079997,1.2545e-18,0.004,-7.2,0,-1.1377e-17
3.5971,-0.050002,-0.0051962,0.004,-7.2,0,-1.1377e-17
3.597,0.079998,-0.0051962,0.004,-7.2,0,-1.1377e-17
3.6031,-0.049998,-0.0051962,0.004,-7.2,0,-1.1377e-17
3.603,0.080002,-0.0051962,0.004,-7.2,0,-1.1377e-17
